user_id,category,source
57323312a3,Продукты,other
d2905b3b37,Продукты,context
9a6cca42a0,Электроника,other
1f954893b4,Электроника,other
b993dd2245,Бытовая техника,context
38420600bf,Бытовая техника,other
adb8d6975b,Продукты,other
9e3807d0f0,Бытовая техника,other
54f50e8c98,Бытовая техника,other
eabe5fcd2f,Электроника,other
0788ab83f8,Электроника,other
373088336d,Товары для животных,other
21d8eb9a19,Продукты,other
f0a4e08299,Электроника,other
5e50ec8b4d,Электроника,other
486b7c153f,Бытовая техника,other
45b2f1219d,Бытовая техника,context
fb854185d4,Бытовая техника,other
6303c5a508,Электроника,other
a6ee1c1751,Строительство и ремонт,other
1a8ec8dc2c,Досуг,other
67f7753964,Электроника,other
0f83139795,Продукты,other
af217ff81d,Электроника,other
3c7e6bf776,Бытовая техника,context
7009e2fdd2,Досуг,context
b5e80971bc,Бытовая техника,other
031ae6c8e9,Бытовая техника,other
1fa1bd7e35,Продукты,other
9372063f79,Строительство и ремонт,context
6d8b1c25b6,Строительство и ремонт,other
e7b9795001,Досуг,other
fd6de04bcc,Бытовая техника,other
b68a00dbfb,Электроника,other
50ed15bef3,Досуг,other
300e092f45,Строительство и ремонт,other
30750ac14f,Электроника,context
a8cdb4cf29,Электроника,other
2b9976c783,Электроника,email
c7c1e063eb,Продукты,other
89317116b1,Электроника,other
4ea0945b35,Строительство и ремонт,context
fff04d1c9d,Электроника,context
e0f8b9ff69,Бытовая техника,context
5d50fe4c8f,Досуг,other
c847f69f20,Строительство и ремонт,context
d28982a7b2,Строительство и ремонт,context
d3003a9237,Досуг,other
0c4e86dd34,Бытовая техника,other
1481005ecc,Досуг,context
28c0989478,Электроника,context
be6d20cd38,Досуг,context
7356cc4583,Продукты,context
033c6f2164,Товары для животных,email
55b9204406,Досуг,other
fa49e20241,Продукты,other
2de8bb9696,Продукты,email
51f0c3b2bd,Электроника,other
e5feaeef2d,Продукты,other
63c627ef29,Строительство и ремонт,other
992e104f45,Электроника,other
48cfc25d42,Бытовая техника,other
5cd09b31a5,Товары для животных,other
914a169c60,Электроника,context
909ae2c279,Досуг,other
2b0f33e82e,Бытовая техника,email
0a8f8fefa1,Товары для животных,other
6fd5c6b50c,Строительство и ремонт,other
c6b51ac809,Электроника,other
8e50458ffd,Электроника,other
7f207b40cc,Электроника,other
bb3e1faf5b,Продукты,context
470d48f922,не определена,other
66bf7ed135,Электроника,context
182811ff5e,Продукты,context
849a5d3506,Электроника,email
b1f9aad759,Продукты,context
5d25721db0,Досуг,email
b7856da785,Строительство и ремонт,other
727a42910a,Бытовая техника,context
1710047af5,Электроника,other
2b4649b4e1,Электроника,context
e38b22a628,Электроника,other
e1942d7595,Продукты,other
54f8e6bda3,Продукты,other
fe993244e2,Электроника,other
81886c86b6,Бытовая техника,other
e5e276226b,Бытовая техника,other
2dce056366,Строительство и ремонт,other
fecd743ea9,Продукты,other
a92f897892,Бытовая техника,other
1d6507326c,Бытовая техника,other
db58510121,Бытовая техника,other
facbfdb187,Продукты,other
009813503a,Электроника,context
d3680be2fb,Продукты,context
4dc7c16ea5,Продукты,other
0b041e6d03,Электроника,other
f56edb72ec,Строительство и ремонт,context
402a8a27d8,Товары для животных,other
2b8dbdee67,Электроника,other
7788a4e337,Электроника,context
96e0fd208e,Электроника,context
06b304baaf,Бытовая техника,other
8f5758b63e,Электроника,other
9de9ee9074,Электроника,context
885ca11e6c,Строительство и ремонт,other
450d05c868,Продукты,other
70709cda22,Электроника,other
e5d910eaf5,Товары для животных,context
b2ba080e62,Электроника,other
00ce658745,Электроника,other
7e1150ca01,Досуг,other
2803a3ff1d,Электроника,other
8d7ca80d46,Строительство и ремонт,other
b5794f610c,Электроника,other
7a3ac86db0,Бытовая техника,context
4a8a6f3b90,Продукты,other
60f50db8b1,Бытовая техника,other
c6c004ae76,Электроника,context
af93f8f829,Досуг,other
195600c11a,Строительство и ремонт,None
d5efaf57e8,Бытовая техника,other
c65361bf06,Товары для животных,other
01f88c880f,Досуг,context
75beb0b79b,Электроника,other
1d7bf4f8af,Бытовая техника,other
4580fcd28f,Электроника,other
0d2c6b7256,Бытовая техника,other
62e7cc8a48,Строительство и ремонт,other
62171b15e7,Товары для животных,other
223934e568,Досуг,other
993939581b,Электроника,other
92c0ef458e,Электроника,email
8332a35acf,Электроника,other
39fc543a32,Досуг,context
5cd6c26a7d,Электроника,other
525b94bc98,Электроника,context
c9d4122953,Продукты,context
67a26776b6,Электроника,other
aef4987044,Бытовая техника,other
bfd6f217b1,Бытовая техника,other
6c02efba87,Бытовая техника,other
01b067df7f,Электроника,other
720b529b59,Строительство и ремонт,other
ac996f0302,Бытовая техника,other
0f516fcfa6,Продукты,other
2ad618076e,Электроника,other
ee9cf2c6ad,Бытовая техника,context
e4e01d95dc,Строительство и ремонт,other
c9badd3e18,Продукты,other
d96d6bed1e,Строительство и ремонт,other
4729ffd263,Электроника,other
bfaf41fbf6,Строительство и ремонт,other
7097aedc21,Электроника,other
352b1e2666,Бытовая техника,other
53c288a502,Электроника,other
d69f16022d,Электроника,other
67f1b0ba89,Электроника,other
2cb69ba7fa,Электроника,other
62841754fb,Товары для животных,other
e29dbc47de,Строительство и ремонт,other
b1011c1d20,Электроника,other
8793aa013d,Товары для животных,other
305cf4e26e,Товары для животных,other
b14dc01c92,Досуг,other
83e65acf36,Электроника,other
48362f0017,Строительство и ремонт,other
cc43c70734,Бытовая техника,context
722c500af4,Бытовая техника,other
ae6d9c1727,Бытовая техника,other
d85addd771,Электроника,other
8d4921adc1,Строительство и ремонт,context
98034739ad,Бытовая техника,email
6f1e8c8e3e,Досуг,context
5442e5ec4e,Товары для животных,other
10e618df5c,Электроника,other
